Aceleracao X,Aceleracao Y,Aceleracao Z,Temperatura,Velocidade X,Velocidade Y,Velocidade Z,Roll,Pitch,Yall,Magnetico X,Magnetico Y,Magnetico Z,Pressao do Ar,Altitude,Longitude,Latitude,Velocidade GPS,Angulo,Horario,RPM,Velocidade Hall,Temperatura Disco,Pressao Freio
0.35888671875,0.27753906250000004,10.98193359375,34.68,2.99072265625,-0.91552734375,-6.53076171875,3.4771728515625,-0.9503173828125,66.060791015625,10.283203125,7.371826171875,15.2215576171875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.05,09:32:28.494730,1090.91,21.93,72.0,1.3239999999999996
0.8708984375000001,1.282421875,8.91474609375,34.64,3.2958984375,-0.18310546875,-6.8359375,3.504638671875,-0.955810546875,65.9454345703125,10.2557373046875,7.393798828125,15.1226806640625,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.14,09:32:28.504515,1090.91,21.93,72.0,1.3519999999999999
0.8708984375000001,1.282421875,8.91474609375,34.64,3.2958984375,-0.18310546875,-6.8359375,3.53759765625,-0.9613037109375,65.830078125,10.2117919921875,7.3773193359375,15.106201171875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.05,09:32:28.516192,1132.08,22.76,72.0,1.32
0.5359375000000001,1.3733398437500002,8.905175781250001,34.67,1.953125,-0.06103515625,-6.89697265625,3.5540771484375,-0.966796875,65.7147216796875,10.184326171875,7.349853515625,15.106201171875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,160.14,09:32:28.526009,1132.08,22.76,72.0,1.3539999999999996
0.9187500000000001,1.4259765625,8.63720703125,34.66,-0.79345703125,0.67138671875,-7.38525390625,3.5650634765625,-0.9722900390625,65.4840087890625,10.1788330078125,7.40478515625,15.1171875,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,159.96,09:32:28.547217,1132.08,22.76,72.0,1.2919999999999998
0.6890625,0.9283203125,9.8478515625,34.7,2.197265625,2.25830078125,-8.4228515625,3.603515625,-0.911865234375,64.2645263671875,10.3106689453125,7.5750732421875,14.6722412109375,1.0019442388354305,42949656.58,3809663580.0,4033561986.0,21.705,159.70,09:32:28.644532,1111.11,22.34,72.0,1.3280000000000003
0.6890625,0.9283203125,9.8478515625,34.7,2.197265625,2.25830078125,-8.4228515625,3.6199951171875,-0.8953857421875,64.13818359375,10.3216552734375,7.5311279296875,14.52392578125,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,159.78,09:32:28.654288,1111.11,22.34,72.0,1.3380000000000003
0.45458984375000006,1.5886718750000002,8.5080078125,34.7,0.9765625,2.5634765625,-8.7890625,3.62548828125,-0.87890625,64.0118408203125,10.2996826171875,7.44873046875,14.43603515625,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,159.78,09:32:28.664523,1111.11,22.34,72.0,1.3480000000000003
0.45458984375000006,1.5886718750000002,8.5080078125,34.7,0.9765625,2.5634765625,-8.7890625,3.636474609375,-0.8624267578125,63.8909912109375,10.2667236328125,7.3388671875,14.425048828125,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,159.78,09:32:28.674238,1132.08,22.76,72.0,1.3480000000000003
0.24404296875,1.78486328125,7.335644531250001,34.68,-1.28173828125,2.44140625,-8.85009765625,3.62548828125,-0.8404541015625,63.7811279296875,10.2447509765625,7.2509765625,14.4854736328125,1.0019343696027634,42949656.66,3809663580.0,4033561986.0,21.705,159.78,09:32:28.683974,1132.08,22.76,72.0,1.3439999999999996
